0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/user/FlashService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/c_blog/BlogController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/c_blog/BlogService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/forum/ForumController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/forum/ForumService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/jobs/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/jobs/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/image/image.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationFrontEnd/user/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:08 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:18 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:18 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:45 +0530] "GET /CollaborationFrontEnd/user/register.html HTTP/1.1" 200 16590
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:45 +0530] "GET /CollaborationFrontEnd/fonts/font-awesome-4.2.0/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 200 65452
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:33:45 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:07 +0530] "GET /CollaborationBack/users/supriga HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:07 +0530] "GET /CollaborationFrontEnd/home/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:07 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:07 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:07 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 482
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:07 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:21 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:33 +0530] "GET /CollaborationFrontEnd/c_blog/viewBlog.html HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:33 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:39 +0530] "GET /CollaborationFrontEnd/jobs/jobs.html HTTP/1.1" 200 1462
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:39 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:36:56 +0530] "GET /CollaborationFrontEnd/chat/chat.html HTTP/1.1" 200 6157
10.19.224.159 - - [17/Jan/2017:11:37:13 +0530] "GET /CollaborationFrontEnd/chat?name=supriga HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:35 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:35 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:35 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 482
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:35 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:35 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:35 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:48 +0530] "GET /CollaborationBack/users/aravind HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:48 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 482
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:48 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:48 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:37:48 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 583
10.19.224.159 - - [17/Jan/2017:11:38:05 +0530] "GET /CollaborationFrontEnd/chat?name=aravind HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:47:36 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:47:36 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:47:36 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 482
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:47:36 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 139
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:48:51 +0530] "GET /CollaborationBack/users/ HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:48:51 +0530] "GET /CollaborationBack/blogs/ HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:48:51 +0530] "GET /CollaborationBack/forums/ HTTP/1.1" 200 482
0:0:0:0:0:0:0:1 - - [17/Jan/2017:11:48:51 +0530] "GET /CollaborationBack/jobs/ HTTP/1.1" 200 139
